X,Y,OBJECTID,BBL_LICENSE_FACT_ID,LICENSESTATUS,LICENSECATEGORY,CUST_NUM,TRADE_NAME,LICENSE_START_DATE,LICENSE_EXPIRATION_DATE,LICENSE_ISSUE_DATE,AGENT_PHONE,LASTMODIFIEDDATE,CITY,STATE,SITEADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
-77.0274632105,38.9226483656,108552,1.24951178095835e-318,CANCELLED,One Family Rental,500513900438,Peter Liebert,2012/12/01 00:00:00+00,2014/11/30 00:00:00+00,2013/01/03 00:00:00+00,443-822-4063,2013/01/04 06:46:14+00,WASHINGTON,DC,1107 CLIFTON STREET NW,38.9226409081618,-77.0274609171406,397618.69,139418.95,20009,232024,75067,3.70880258363649e-319,1,1B,1B03,THIRD,304,2,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,109515,1.25435362428759e-318,ACTIVE,General Business Licenses,400313000619,MALLIOS PROPERTIES LLC,2012/12/01 00:00:00+00,2014/11/30 00:00:00+00,2013/01/18 00:00:00+00,2023622933,2014/10/22 07:01:29+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,109962,1.25508484144344e-318,READY TO BATCH PRINT,Charitable Solicitation,400213000140,"AMPHIBIAN AND REPTILE CONSERVANCY (ARC), INC.",2012/08/01 00:00:00+00,2014/07/31 00:00:00+00,2013/01/08 00:00:00+00,2026243643,2013/01/09 06:46:18+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,109963,1.25508978209989e-318,READY TO BATCH PRINT,General Business Licenses,400313000653,,2013/01/01 00:00:00+00,2014/12/31 00:00:00+00,2013/01/08 00:00:00+00,8433843252,2013/01/09 06:46:18+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.0360919866,38.940318249,109978,1.25516389194677e-318,CANCELLED,Cigarette Retail,410313000015,"COCONARA TOBACCO LLC; Raed Haidar",2013/01/01 00:00:00+00,2014/12/31 00:00:00+00,2013/01/30 00:00:00+00,5016261266,2013/02/01 06:45:40+00,WASHINGTON,DC,4017 16TH STREET NW,38.9403107883534,-77.0360896895546,396871.21,141380.72,20011,259136,102035,5.04119881734116e-319,4,4C,4C04,FOURTH,404,18,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,109982,1.25518859522906e-318,CANCELLED,Apartment,500113000161,ALLIANCE FOR GLOBAL JUSTICE,2013/01/01 00:00:00+00,2014/12/31 00:00:00+00,2013/06/11 00:00:00+00,,2013/06/13 06:45:30+00,,,,0,0,0,0,,-1,0,0,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.03882866,38.9033707177,110029,1.25826662420265e-318,ACTIVE,Food Products,930613000015,"amarjit singh; amarjit singh",2012/12/01 00:00:00+00,2014/11/30 00:00:00+00,2013/01/31 00:00:00+00,202-462-0600,2013/02/01 06:45:42+00,WASHINGTON,DC,1050 17TH STREET NW,38.9033632645393,-77.0388263643015,396632.21,137279.33,20036,278801,121186,5.98738393569173e-319,2,2B,2B05,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.0598369784,38.9031781659,110064,1.25776267724389e-318,READY TO BATCH PRINT,General Business Licenses,400313000761,PINE CREEK PARTNERS LLC,2013/01/01 00:00:00+00,2014/12/31 00:00:00+00,2013/01/28 00:00:00+00,2025733111,2013/01/29 06:45:22+00,WASHINGTON,DC,1025 THOMAS JEFFERSON STREET NW,38.9031707135469,-77.0598346763616,394809.94,137258.94,20007,276428,118504,5.85487552947711e-319,2,2E,2E05,SECOND,206,4,NONE,NONE,NONE,GEORGETOWN BID
-77.006181414,38.8975462563,108669,1.25005031251231e-318,CANCELLED,Delicatessen,930513000019,,2012/12/01 00:00:00+00,2014/11/30 00:00:00+00,2013/05/22 00:00:00+00,2025620041,2013/05/24 06:45:41+00,WASHINGTON,DC,50 MASSACHUSETTS AVENUE NE,38.8975388031501,-77.0061791287365,399463.98,136632.07,20002,293243,130220,6.43372284014471e-319,6,6C,6C05,FIRST,103,25,NONE,NONE,NONE,CAPITOL HILL BID
-77.0629808012,38.9046806385,109623,8.08652064517743e-319,CANCELLED,One Family Rental,65002397,ANNETTE E HUSIK,2011/05/01 00:00:00+00,2013/04/30 00:00:00+00,2013/02/14 00:00:00+00,2023334155,2013/02/15 06:46:32+00,WASHINGTON,DC,1080 WISCONSIN AVENUE NW,38.9046731860327,-77.0629784980882,394537.36,137425.91,20007,274893,117639,5.81213885111184e-319,2,2E,2E05,SECOND,206,4,NONE,NONE,NONE,GEORGETOWN BID
-77.0200654891,38.9331778871,109627,8.14284412880334e-319,CANCELLED,One Family Rental,67002362,LINDA C WHITE,2011/05/01 00:00:00+00,2013/04/30 00:00:00+00,2013/04/17 00:00:00+00,,2013/04/19 06:46:09+00,WASHINGTON,DC,444 MANOR PLACE NW,38.9331704272857,-77.0200631973758,398260.45,140587.65,20010,228748,71745,3.54467397608802e-319,1,1A,1A08,FOURTH,409,2,NONE,NONE,NONE,NONE
-77.0412922629,38.9207418289,109630,8.21117340762318e-319,EXPIRED,One Family Rental,69003357,CHARLES MICHAEL VALADEZ,2011/05/01 00:00:00+00,2013/04/30 00:00:00+00,2013/06/09 00:00:00+00,,2013/06/11 06:46:59+00,WASHINGTON,DC,2328 CHAMPLAIN STREET NW,38.9207343723779,-77.0412899654691,396419.39,139207.76,20009,284366,122834,6.06880595412637e-319,1,1C,1C07,THIRD,303,1,NONE,NONE,NONE,ADAMS MORGAN BID
-77.02113042,38.9550957616,109631,1.22482332063566e-318,EXPIRED,One Family Rental,71103082,WASHINGTON PROPERTY MANAGEMENT ,2011/05/01 00:00:00+00,2013/04/30 00:00:00+00,2013/06/09 00:00:00+00,8152634815,2013/06/11 06:47:01+00,WASHINGTON,DC,610 JEFFERSON STREET NW,38.9550882973237,-77.0211281266095,398168.68,143020.75,20011,246848,89825,4.437944663769e-319,4,4D,4D04,FOURTH,403,18,NONE,NONE,NONE,NONE
-76.9706017784,38.9179846451,109634,1.25723402700284e-318,CANCELLED,Restaurant,931313000122,"WALMAY GLOBAL RESOURCE, LLC",2013/01/01 00:00:00+00,2014/12/31 00:00:00+00,2013/04/25 00:00:00+00,2025608607,2013/04/29 06:47:27+00,WASHINGTON,DC,2700 NEW YORK AVENUE NE,38.9179771864621,-76.9705995027694,402549.67,138901.29,20002,287175,126007,6.2255729835518e-319,5,5B,5B09,FIFTH,503,24,NONE,NONE,NONE,NONE
-77.0767563287,38.9394300393,110953,1.26125572135999e-318,EXPIRED,One Family Rental,500513001338,,2011/11/01 00:00:00+00,2013/10/31 00:00:00+00,2013/12/08 00:00:00+00,2026781982,2013/12/17 06:47:41+00,WASHINGTON,DC,3855 RODMAN STREET NW,38.9394225803231,-77.0767540192215,393345.74,141284.3,20016,223283,66278,3.27456828750661e-319,3,3C,3C06,SECOND,204,14,NONE,NONE,NONE,NONE
-77.0237388474,38.8816707065,110954,1.26126066201645e-318,EXPIRED,One Family Rental,500513001339,MCENEARNEY ASSOCIATES,2011/11/01 00:00:00+00,2013/10/31 00:00:00+00,2013/12/08 00:00:00+00,7035373346,2013/12/17 06:47:41+00,WASHINGTON,DC,660 9TH STREET SW,38.8816632571564,-77.0237365577328,397940.47,134870.01,20024,276712,118823,5.87063622357944e-319,6,6D,6D01,FIRST,105,9,NONE,NONE,NONE,NONE
-77.0337063026,38.9074704775,110958,1.26128536529874e-318,CANCELLED,One Family Rental,500513901260,GAVIN KENNEDY,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/04/15 00:00:00+00,202-997-3330,2013/04/17 06:45:26+00,WASHINGTON,DC,1445 N STREET NW,38.9074630233788,-77.0337040082821,397076.69,137734.26,20005,226175,69484,3.43296573356332e-319,2,2F,2F02,SECOND,208,7,NONE,NONE,NONE,NONE
-77.0420460191,38.9006892572,110972,1.26135453448916e-318,CANCELLED,Restaurant,931313000142,DC CATERING INC,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/02/25 00:00:00+00,,2015/01/13 06:52:35+00,WASHINGTON,DC,818 18TH STREET NW,38.9006818047125,-77.0420437226121,396353,136981.79,20006,218770,62191,3.0726436580513e-319,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.0197168274,38.957358074,110975,1.26136935645854e-318,READY TO BATCH PRINT,One Family Rental,500513001340,,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/02/22 00:00:00+00,,2013/02/25 06:45:20+00,WASHINGTON,DC,450 LONGFELLOW STREET NW,38.9573506093122,-77.0197145342763,398291.26,143271.86,20011,248788,91977,4.54426759075403e-319,4,4D,4D02,FOURTH,403,18,NONE,NONE,NONE,NONE
-76.9846225536,38.9051844959,110977,7.61834403917827e-319,EXPIRED,Home Improvement Salesman,420311003805,ESBY LLC,2011/06/01 00:00:00+00,2013/05/31 00:00:00+00,2013/07/06 00:00:00+00,2029999999,2013/07/08 06:48:07+00,WASHINGTON,DC,1503 TRINIDAD AVENUE NE,38.9051770403949,-76.9846202745132,401334,137480.07,20002,62462,38111,1.88293358286557e-319,5,5B,5B07,FIFTH,506,23,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,110978,7.61962860985746e-319,EXPIRED,Home Improvement Salesman,420311003831,MCNEELY'S ENTERPRISE INC.,2011/06/01 00:00:00+00,2013/05/31 00:00:00+00,2013/07/06 00:00:00+00,2022157055,2015/09/02 06:46:57+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,111435,1.26412130210587e-318,READY TO BATCH PRINT,General Business Licenses,400313001046,WESTERN MOBILE TELEVISION LLC,2013/03/01 00:00:00+00,2015/02/28 00:00:00+00,2013/03/15 00:00:00+00,2025721230,2013/03/18 06:47:41+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.0069112601,38.9120386728,111438,1.26413612407525e-318,READY TO BATCH PRINT,Home Improvement Salesman,420313000166,RED DOOR CONSTRUCTION LLC,2013/03/01 00:00:00+00,2015/02/28 00:00:00+00,2013/03/15 00:00:00+00,,2013/03/18 06:47:41+00,WASHINGTON,DC,54 QUINCY PLACE NE,38.9120312167267,-77.0069089736974,399400.79,138240.85,20002,9377,5748,2.83988933229549e-320,5,5C,5C02,FIFTH,502,21,NONE,NONE,NONE,NONE
-77.0445867222,38.9139353633,111440,1.26414600538816e-318,EXPIRED,One Family Rental,500513001496,,2011/05/01 00:00:00+00,2013/04/30 00:00:00+00,2013/06/09 00:00:00+00,,2013/06/11 06:46:58+00,WASHINGTON,DC,1920 S STREET NW,38.9139279082052,-77.044584424178,396133.33,138452.32,20009,226426,69755,3.44635491256562e-319,2,2B,2B01,SECOND,208,6,NONE,NONE,NONE,NONE
-77.0675400637,38.9502401782,111441,1.26415094604462e-318,EXPIRED,One Family Rental,500513001497,,2011/07/01 00:00:00+00,2013/06/30 00:00:00+00,2013/10/08 00:00:00+00,2023167600,2013/10/10 06:47:15+00,WASHINGTON,DC,4600 CONNECTICUT AVENUE NW,38.95023271668,-77.067537756406,394145.64,142483.69,20008,223265,66317,3.27649514352539e-319,3,3F,3F04,SECOND,203,12,NONE,NONE,NONE,NONE
-77.019599143,38.8986143385,110525,1.25923005221204e-318,CANCELLED,Restaurant,931313000134,DAIKAYA LLC,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/04/15 00:00:00+00,,2013/04/17 06:45:26+00,WASHINGTON,DC,705 6TH STREET NW,38.8986068856509,-77.0195968535705,398300.06,136750.8,20001,310367,161825,7.99521731382597e-319,2,6C,6C09,FIRST,102,8,NONE,NONE,NONE,DOWNTOWN BID
-76.9885130981,38.8331317305,110991,1.26143852564895e-318,READY TO BATCH PRINT,One Family Rental,500513001352,,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/02/25 00:00:00+00,,2013/02/26 06:45:19+00,WASHINGTON,DC,1344 BARNABY TERRACE SE,38.8331242896237,-76.9885108221629,400997.55,129481.63,20032,66498,41220,2.03653859215762e-319,8,8E,8E04,SEVENTH,706,39,NONE,NONE,NONE,NONE
-77.0397405612,38.9049863296,111941,1.26621119978778e-318,CANCELLED,Parking Facility Attendant,411013000033,PARKING MANAGEMENT INC,2013/03/01 00:00:00+00,2015/02/28 00:00:00+00,2013/12/18 00:00:00+00,2027859191,2015/01/13 06:51:04+00,WASHINGTON,DC,1725 DE SALES STREET NW,38.9049788762079,-77.0397382651846,396553.19,137458.71,20036,241802,85080,4.20351051481733e-319,2,2B,2B05,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.0189849371,38.9159555111,110543,1.25931898402829e-318,ACTIVE,One Family Rental,500513001215,,2012/12/01 00:00:00+00,2014/11/30 00:00:00+00,2013/02/07 00:00:00+00,,2013/02/08 06:46:59+00,WASHINGTON,DC,509 T STREET NW,38.9159480546783,-77.0189826467724,398353.74,138675.8,20001,229819,72817,3.5976378133222e-319,1,1B,1B01,THIRD,306,3,NONE,NONE,NONE,NONE
-76.9951975756,38.9272137578,111484,1.26436833492879e-318,CANCELLED,One Family Rental,500513001507,OMNIA PROPERTIES,2013/03/01 00:00:00+00,2015/02/28 00:00:00+00,2013/03/21 00:00:00+00,2022130407,2013/03/25 06:46:18+00,WASHINGTON,DC,721 HAMLIN STREET NE,38.927206298219,-76.9951952918271,400416.62,139925.4,20017,149347,58156,2.87328816995435e-319,5,5C,5C09,FIFTH,502,21,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,110576,1.25909171383121e-318,READY TO BATCH PRINT,Security Alarm Dealer,602513000008,Lisa Butler,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2013/02/06 00:00:00+00,410-295-0960,2013/02/07 06:47:02+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-76.9837066362,38.8453385137,110586,1.25914112039579e-318,READY TO BATCH PRINT,Apartment,500113000211,1454 SMITH PL SE LLC,2013/01/01 00:00:00+00,2014/12/31 00:00:00+00,2013/02/06 00:00:00+00,2022552358,2013/02/07 06:47:02+00,WASHINGTON,DC,1454 SMITH PLACE SE,38.8453310702342,-76.9837043609543,401414.63,130836.73,20032,62899,38524,1.90333849403882e-319,8,8E,8E02,SEVENTH,705,38,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,111538,1.26395331978629e-318,READY TO BATCH PRINT,Gen Contr-Construction Mngr,410513000216,AUTOGATE ELECTRIC,2013/03/01 00:00:00+00,2015/02/28 00:00:00+00,2013/03/14 00:00:00+00,5097682249,2013/03/15 06:46:58+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-76.9856389623,38.9326298518,111539,1.26395826044274e-318,READY TO BATCH PRINT,Caterers,930313000018,Konscious Katerers LLC,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/03/14 00:00:00+00,2024899070,2013/03/15 06:46:58+00,WASHINGTON,DC,1409 MONROE STREET NE,38.9326223907674,-76.9856366811303,401245.36,140526.72,20017,64944,39957,1.97413810108787e-319,5,5A,5A07,FIFTH,504,22,NONE,NONE,NONE,NONE
-77.0426989504,38.9146944804,111982,1.26629025029111e-318,CANCELLED,One Family Rental,500513001622,,2013/03/01 00:00:00+00,2015/02/28 00:00:00+00,2013/04/30 00:00:00+00,2022701081,2013/05/02 06:47:24+00,WASHINGTON,DC,1832 SWANN STREET NW,38.9146870250734,-77.0426966528834,396297.09,138536.51,20009,241146,84409,4.17035870998138e-319,2,2B,2B01,SECOND,208,6,NONE,NONE,NONE,NONE
-77.0401431413,38.9117237153,110628,1.26013419234393e-318,CANCELLED,Apartment,500113901205,"Chatel Real Estate, Inc; Kevin Blankespoor",2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/03/05 00:00:00+00,202-745-0613,2013/03/06 06:47:02+00,WASHINGTON,DC,1744 CORCORAN STREET NW,38.9117162605495,-77.040140844723,396518.6,138206.63,20009,241669,84339,4.16690025046049e-319,2,2B,2B03,THIRD,301,6,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,111069,7.19675782358193e-319,EXPIRED,General Business Licenses,400311005070,,2011/06/01 00:00:00+00,2013/05/31 00:00:00+00,2013/07/06 00:00:00+00,2022342406,2013/07/08 06:48:05+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.0273382548,38.9176644476,111072,7.18114534917335e-319,EXPIRED,General Business Licenses,400311005179,UNITED WITH LOVE LLC,2011/06/01 00:00:00+00,2013/05/31 00:00:00+00,2013/07/06 00:00:00+00,2026073683,2013/07/08 06:48:05+00,WASHINGTON,DC,2004 11TH STREET NW,38.9176529656899,-77.0275987527932,397629.36,138865.69,20001,284158,122961,6.07508058782855e-319,1,1B,1B02,THIRD,305,3,NONE,NONE,NONE,NONE
-76.984490647,38.9073722464,111074,7.82338128220239e-319,CANCELLED,Apartment,500111006636,,2013/06/01 00:00:00+00,2015/05/31 00:00:00+00,2013/10/18 00:00:00+00,2022468709,2013/10/21 06:45:30+00,WASHINGTON,DC,1267 MEIGS PLACE NE,38.9073647904541,-76.9844883678158,401345.4,137722.93,20002,69286,43672,2.15768348851789e-319,5,5B,5B05,FIFTH,506,23,NONE,NONE,NONE,NONE
-76.9986496012,38.9041915182,111076,8.31097466808311e-319,CANCELLED,Two Family Rental,65002979,SIDNEY SPIEGEL,2011/06/01 00:00:00+00,2013/05/31 00:00:00+00,2013/03/18 00:00:00+00,2025825255,2013/03/20 06:45:51+00,WASHINGTON,DC,1110 6TH STREET NE,38.9041840634148,-76.998647317794,400117.33,137369.73,20002,74056,47976,2.37032934248796e-319,6,6C,6C04,FIRST,104,25,NONE,NONE,NONE,NONE
-76.9299772424,38.8836853236,111080,8.14773537869717e-319,EXPIRED,One Family Rental,67003334,MARISSA COWAN ,2011/06/01 00:00:00+00,2013/05/31 00:00:00+00,2013/07/06 00:00:00+00,2025841125,2013/07/08 06:48:08+00,WASHINGTON,DC,5009 D STREET SE,38.8836778703343,-76.929974981331,406075.63,135095.71,20019,288409,127264,6.28767703523404e-319,7,7E,7E05,SIXTH,604,33,NONE,NONE,NONE,NONE
-77.0104340791,38.9554807776,111550,1.26447208871442e-318,CANCELLED,Food Vending Machine,930713000006,JW VENDING LLC,2013/03/01 00:00:00+00,2015/02/28 00:00:00+00,2013/03/18 00:00:00+00,2025265131,2013/03/20 06:45:53+00,WASHINGTON,DC,33 MISSOURI AVENUE NW,38.9554733129276,-77.010431789016,399095.81,143063.33,20011,245913,88793,4.38695708911818e-319,4,4B,4B08,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.0104340791,38.9554807776,111551,1.26447702937088e-318,READY TO BATCH PRINT,Food Vending Machine,930713000007,JW VENDING LLC,2013/03/01 00:00:00+00,2015/02/28 00:00:00+00,2013/03/18 00:00:00+00,2025265131,2013/03/20 06:45:53+00,WASHINGTON,DC,33 MISSOURI AVENUE NW,38.9554733129276,-77.010431789016,399095.81,143063.33,20011,245913,88793,4.38695708911818e-319,4,4B,4B08,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.0420460191,38.9006892572,110655,1.26027747138123e-318,ACTIVE,Restaurant,931313000142,DC CATERING INC,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/02/14 00:00:00+00,,2013/02/15 06:46:35+00,WASHINGTON,DC,818 18TH STREET NW,38.9006818047125,-77.0420437226121,396353,136981.79,20006,218770,62191,3.0726436580513e-319,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.012263913,38.9671044035,110657,1.26028735269414e-318,READY TO BATCH PRINT,Solid Waste Vehicle,302013000014,TENLEYTOWN LLC,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/02/14 00:00:00+00,2023649694,2013/02/15 06:46:35+00,WASHINGTON,DC,6318 CHILLUM PLACE NW,38.9670969365297,-77.0122616215891,398937.38,144353.68,20011,243509,86405,4.26897421289129e-319,4,4B,4B07,FOURTH,406,19,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,111103,1.2615521607475e-318,CLOSED,Gen Contr-Construction Mngr,410513000187,"COVINGTON IRON WORKS, LLC",2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/02/26 00:00:00+00,2025723100,2013/02/27 06:47:16+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,111104,1.26155710140396e-318,CLOSED,Gen Contr-Construction Mngr,410513000188,"COVINGTON IRON WORKS, LLC",2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/02/26 00:00:00+00,2025723100,2013/02/27 06:47:16+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,111105,1.26156204206041e-318,CLOSED,Gen Contr-Construction Mngr,410513000189,"COVINGTON IRON WORKS, LLC",2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/02/26 00:00:00+00,2025723100,2013/02/27 06:47:16+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,111107,1.26157192337333e-318,ACTIVE,Gen Contr-Construction Mngr,410513000184,"CONCRETE RESTORATION AND WATERPROOFING, LLC",2012/12/01 00:00:00+00,2014/11/30 00:00:00+00,2013/03/13 00:00:00+00,8009279801,2014/10/22 07:02:04+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.0480210581,38.9202587532,111116,1.26161638928146e-318,CANCELLED,One Family Rental,500513001362,,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/07/09 00:00:00+00,2404818946,2013/07/11 06:45:35+00,WASHINGTON,DC,2032 BELMONT ROAD NW,38.9202509637298,-77.0480187583349,395835.85,139154.42,20009,226226,69222,3.42002121364228e-319,1,1C,1C02,THIRD,303,1,NONE,NONE,NONE,NONE
-76.9991820945,38.8963213695,112021,1.26636436013799e-318,CANCELLED,One Family Rental,500513901603,Judith Soble,2013/03/01 00:00:00+00,2015/02/28 00:00:00+00,2013/05/29 00:00:00+00,202-544-6648,2013/05/31 06:46:36+00,WASHINGTON,DC,504 E STREET NE,38.8963139163518,-76.9991798114613,400071.15,136496.08,20002,14483,8530,4.21437995902583e-320,6,6C,6C06,FIRST,104,25,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,112031,1.26805900530323e-318,CANCELLED,Home Improvement Contractor,420213000080,MICHELSON HARDWOOD FLOORING,2013/04/01 00:00:00+00,2015/03/31 00:00:00+00,2013/04/10 00:00:00+00,8004945225,2013/04/12 06:45:53+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.024980119,38.8951779715,112033,1.26806888661614e-318,READY TO BATCH PRINT,Special Events,201213000038,JAPAN-AMERICAN SOCIETY OF WASHINGTON,,2013/04/14 00:00:00+00,2013/04/10 00:00:00+00,,2013/04/12 06:45:53+00,WASHINGTON,DC,900 PENNSYLVANIA AVENUE NW,38.8951705195254,-77.0249778280741,397833.18,136369.45,20535,239834,82793,4.09051770161343e-319,2,2C,2C03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-81.5291921333,37.5772691877,112037,1.26808864924198e-318,ACTIVE,General Business Licenses,400313001217,"NORTH AMERICAN BUS INDUSTRIES, INC.",2012/12/01 00:00:00+00,2014/11/30 00:00:00+00,2013/04/22 00:00:00+00,8004945225,2014/10/22 07:01:30+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.0152266399,38.8874912581,112039,1.2685135456974e-318,EXPIRED,Special Events,201213000039,NATIONAL MULTIPLE SCLEROSIS SOCIETY,,2013/04/21 00:00:00+00,2013/05/04 00:00:00+00,,2013/05/06 06:47:18+00,WASHINGTON,DC,300 INDEPENDENCE AVENUE SW,38.8874838072484,-77.0152243525024,398679.14912,135515.97834,,0,214588,1.06020558809781e-318,6,6D,6D02,FIRST,105,9,NONE,NONE,NONE,NONE
-77.024455881,38.9389725411,110659,1.26029723400706e-318,READY TO BATCH PRINT,Motor Vehicle Salesman,800713000046,S&G HOME IMPROVEMENT & GLASS LLC,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/02/13 00:00:00+00,2028321063,2013/02/15 06:46:35+00,WASHINGTON,DC,3905 GEORGIA AVENUE NW,38.9389650802178,-77.0244535875518,397879.96,141231,20011,252540,95722,4.72929517512158e-319,4,4C,4C08,FOURTH,407,18,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,111138,1.26236736906314e-318,CANCELLED,Motor Vehicle Salesman,800713000051,J M CONTRACTOR SERVICES LLC,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2013/02/28 00:00:00+00,2023879162,2013/03/04 06:46:19+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.0073911759,38.8333661913,111621,1.26509461142818e-318,READY TO BATCH PRINT,Two Family Rental,500613000171,,2013/03/01 00:00:00+00,2015/02/28 00:00:00+00,2013/03/21 00:00:00+00,,2013/03/25 06:46:21+00,WASHINGTON,DC,3853 HALLEY TERRACE SE,38.8333587511069,-77.007388894132,399358.46,129507.62,20032,29771,17665,8.72766963378562e-320,8,8C,8C07,SEVENTH,707,39,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,111176,1.26333079707253e-318,CANCELLED,Charitable Solicitation,400213000213,PERLMAN & PERLMAN LLP,2013/03/01 00:00:00+00,2015/02/28 00:00:00+00,2013/11/07 00:00:00+00,2025723133,2013/11/11 06:46:49+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.03882866,38.9033707177,110324,1.25807393860077e-318,ACTIVE,Food Products,930613000015,"amarjit singh; amarjit singh",2012/12/01 00:00:00+00,2014/11/30 00:00:00+00,2013/01/31 00:00:00+00,202-462-0600,2013/02/01 06:45:42+00,WASHINGTON,DC,1050 17TH STREET NW,38.9033632645393,-77.0388263643015,396632.21,137279.33,20036,278801,121186,5.98738393569173e-319,2,2B,2B05,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.0207858085,38.9001147463,110758,1.25877057116141e-318,READY TO BATCH PRINT,Special Events,201213000028,CHINESE CONSOLATED BENEVOLENT ASSOCIATION,,2013/02/11 00:00:00+00,2013/02/01 00:00:00+00,,2013/02/04 06:46:37+00,WASHINGTON,DC,619 H STREET NW,38.900107293125,-77.020783518615,398197.16,136917.38,20001,238704,81989,4.0507948236878e-319,2,2C,2C03,FIRST,102,8,NONE,NONE,NONE,DOWNTOWN BID
