X,Y,OBJECTID,BBL_LICENSE_FACT_ID,LICENSESTATUS,LICENSECATEGORY,CUST_NUM,TRADE_NAME,LICENSE_START_DATE,LICENSE_EXPIRATION_DATE,LICENSE_ISSUE_DATE,AGENT_PHONE,LASTMODIFIEDDATE,CITY,STATE,SITEADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
-81.5291921333,37.5772691877,107890,1.24692287697414e-318,EXPIRED,General Business Licenses,400313000315,ORGANIC EDIBLE GARDENS LLC,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,5712821724,2014/12/18 06:45:30+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107891,1.2469278176306e-318,EXPIRED,General Business Licenses,400313000316,EXPRESS SUPPLY CO INC,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2029999999,2014/12/18 06:45:30+00,,,,0,0,0,0,,-1,0,0,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107894,1.24694263959997e-318,CANCELLED,Home Improvement Contractor,420213000022,GBC KITCHEN & BATH LLC,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/10/01 00:00:00+00,,2014/10/02 06:45:48+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.0781298944,38.9199844124,108305,1.24715508782768e-318,EXPIRED,One Family Rental,500513000362,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2406203552,2014/12/18 06:45:31+00,WASHINGTON,DC,2226 39TH PLACE NW,38.9199769573381,-77.0781275856967,393224.81,139125.77,20007,263409,106558,5.26466470895515e-319,3,3B,3B05,SECOND,204,14,NONE,NONE,NONE,NONE
-77.0080167419,38.926146276,108314,1.24719955373581e-318,EXPIRED,One Family Rental,500513000377,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,,2014/12/18 06:45:31+00,WASHINGTON,DC,16 GIRARD STREET NE,38.9261388170827,-77.0080144543284,399305.05,139806.92,20002,60480,36644,1.81045415262066e-319,5,5C,5C07,FIFTH,502,21,NONE,NONE,NONE,NONE
-77.0824373907,38.9592268227,108315,1.24720449439227e-318,EXPIRED,One Family Rental,500513000378,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,,2014/12/18 06:45:31+00,WASHINGTON,DC,4207 JENIFER STREET NW,38.959219359918,-77.0824350782807,392855.2,143482.35,20015,265991,108870,5.37889268627365e-319,3,3E,3E04,SECOND,202,11,NONE,NONE,NONE,NONE
-77.0189773934,38.8750432905,108316,1.24720943504873e-318,CANCELLED,One Family Rental,500513000379,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/02/06 00:00:00+00,2024881984,2014/02/10 06:46:54+00,WASHINGTON,DC,429 N STREET SW,38.8750358423525,-77.0189751055707,398353.45,134134.22,20024,299498,135514,6.69528119305307e-319,6,6D,6D04,FIRST,105,9,NONE,NONE,NONE,NONE
-77.0275453162,38.9101074843,108317,1.24721931636164e-318,EXPIRED,Two Family Rental,500613000034,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,,2014/12/18 06:45:31+00,WASHINGTON,DC,1110 RHODE ISLAND AVENUE NW,38.9101000294234,-77.0275430236044,397611.15,138026.81,20005,225462,68120,3.36557517947057e-319,2,2F,2F06,THIRD,307,7,NONE,NONE,NONE,NONE
-76.9161680532,38.8963962412,108318,1.2472242570181e-318,EXPIRED,Two Family Rental,500613000037,517 59TH STREET NE LLC,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2022651850,2014/12/18 06:45:31+00,WASHINGTON,DC,517 59TH STREET NE,38.8963887849266,-76.9161657956359,407272.47,136507.73,20019,12127,7631,3.77021494341455e-320,7,7C,7C06,SIXTH,608,31,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,108319,1.24722919767456e-318,EXPIRED,Security Alarm Agent,602413000009,DECISIVE COMMUNICATIONS INC.,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2025645800,2016/03/23 06:46:21+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,108320,1.24723413833102e-318,EXPIRED,Security Alarm Agent,602413000010,DECISIVE COMMUNICATIONS INC,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,,2014/12/18 06:45:31+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.027529558,38.9547104974,108328,1.24812345649353e-318,EXPIRED,Caterers,930313000005,BREADBOX LLC,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2025365502,2014/12/18 06:45:32+00,WASHINGTON,DC,5329 GEORGIA AVENUE NW,38.9547030334905,-77.027527262657,397614.01,142978.13,20011,254648,97820,4.83295014761907e-319,4,4D,4D01,FOURTH,403,18,NONE,NONE,NONE,NONE
-77.0689277226,38.9343258598,108330,1.24813333780645e-318,CANCELLED,General Business Licenses,400313900366,Sam Hastings-Black,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/11/05 00:00:00+00,202-966-3451,2014/11/06 06:45:32+00,WASHINGTON,DC,3312 35TH STREET NW,38.9343184015684,-77.0689254158281,394024.02,140717.15,20016,221658,64374,3.18049818853844e-319,3,3C,3C09,SECOND,203,15,NONE,NONE,NONE,NONE
-77.0664759227,38.9057978099,108331,1.24813827846291e-318,EXPIRED,General Business Licenses,400313900368,Jeff Miller,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,703-201-7369,2014/12/18 06:45:30+00,WASHINGTON,DC,3310 PROSPECT STREET NW,38.9057903573114,-77.0664736183819,394234.29,137550.14,20007,275808,118037,5.83180266381632e-319,2,2E,2E05,SECOND,206,4,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107898,1.24839025194229e-318,EXPIRED,Charitable Solicitation,400213000083,MIRACLEFEET,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2025723100,2014/12/18 06:45:30+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107900,1.2484001332552e-318,CANCELLED,Charitable Solicitation,400213000086,"Bridge of Creativity; Wody Edji",2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/11/04 00:00:00+00,202-340-2494,2014/11/05 06:45:43+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107902,1.24841001456812e-318,CANCELLED,Charitable Solicitation,400213000088,CARR EDUCATIONAL FOUNDATION,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/11/10 00:00:00+00,2029999999,2014/11/11 06:45:40+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107906,1.24842977719395e-318,EXPIRED,General Business Licenses,400313000383,ALL SEASON EVICTION LLC,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2027022050,2014/12/18 06:45:30+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-76.9865978273,38.9094572187,107909,1.24844459916333e-318,EXPIRED,General Business Licenses,400313000395,EZ OURISM SERVICES DC LLC,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2023096071,2014/12/18 06:45:30+00,WASHINGTON,DC,1701 WEST VIRGINIA AVENUE NE,38.9094497623863,-76.9865955472578,401162.6,137954.35,20002,57832,35007,1.72957560639645e-319,5,5B,5B05,FIFTH,506,23,NONE,NONE,NONE,NONE
-76.9876934244,38.9299279539,107910,1.24844953981979e-318,EXPIRED,General Business Licenses,400313900374,"Soel Solutions LLC; Stefanie Burton",2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,202-581-1886,2014/12/18 06:45:30+00,WASHINGTON,DC,1322 JACKSON STREET NE,38.9299204934945,-76.9876911427707,401067.27,140226.76,20017,67631,41673,2.05891976591423e-319,5,5A,5A07,FIFTH,504,22,NONE,NONE,NONE,NONE
-77.0463836755,38.9070950783,107911,1.24845448047625e-318,EXPIRED,General Business Licenses,400313900379,"Nicole Harkin Photography and Writing; Nicole Harkin",2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,202-296-3804,2014/12/18 06:45:30+00,WASHINGTON,DC,2024 N STREET NW,38.9070876246822,-77.0463813772977,395977.1,137693.07,20036,226178,69487,3.43311395325707e-319,2,2B,2B06,SECOND,208,6,NONE,NONE,NONE,NONE
-77.0326628317,38.9088501321,107912,1.2484594211327e-318,EXPIRED,General Business Licenses,400313900380,"Tiffany Lindsley Enterprises, LLC; Tiffany Lindsley",2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,703-618-5725,2014/12/18 06:45:30+00,WASHINGTON,DC,1415 RHODE ISLAND AVENUE NW,38.9088426776394,-77.032660537577,397167.25,137887.38,20005,240225,83523,4.12658449375984e-319,2,2F,2F02,SECOND,208,7,NONE,NONE,NONE,NONE
-77.0754559613,38.9166911915,107916,1.24847918375854e-318,CANCELLED,General Business Licenses,400313900387,Alicia Sanderman,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/09/10 00:00:00+00,732-718-0462,2014/09/11 06:45:46+00,WASHINGTON,DC,1957 39TH STREET NW,38.9166837370539,-77.0754536536403,393456.39,138760,20007,270747,113583,5.61174582515863e-319,2,2E,2E01,SECOND,206,4,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107918,1.24694758025643e-318,CANCELLED,Home Improvement Salesman,420313000041,GBC KITCHEN & BATH LLC,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/10/23 00:00:00+00,,2014/10/24 06:45:31+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-76.9946966695,38.8890434784,107923,1.24697228353872e-318,EXPIRED,General Business Licenses,400313900306,"Patina Studio; Lynn Tsao",2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,202-251-1261,2014/12/18 06:45:30+00,WASHINGTON,DC,22 8TH STREET SE,38.8890360265315,-76.9946943882936,400460.3,135688.19,20003,50868,807,3.98710976193886e-321,6,6B,6B02,FIRST,107,26,NONE,NONE,NONE,NONE
-76.9996127281,38.8392296695,107924,1.24697722419518e-318,EXPIRED,One Family Rental,500513000351,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2022803152,2014/12/18 06:45:31+00,WASHINGTON,DC,3423 5TH STREET SE,38.8392222278074,-76.999610448418,400033.82,130158.48,20032,145494,54715,2.70328018122038e-319,8,8C,8C04,SEVENTH,705,39,NONE,NONE,NONE,NONE
-76.9943724407,38.8289872751,107930,1.24700686813393e-318,EXPIRED,One Family Rental,500513000349,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,,2014/12/18 06:45:31+00,WASHINGTON,DC,807 CHESAPEAKE STREET SE,38.8289798353352,-76.994370163193,400488.84,129021.52,20032,79863,51642,2.55145380825337e-319,8,8D,8D01,SEVENTH,706,39,NONE,NONE,NONE,NONE
-76.9796302365,38.9048336677,107936,1.24703651207268e-318,EXPIRED,General Business Licenses,400313900321,Brandon Thomas,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,202-740-1911,2014/12/18 06:45:30+00,WASHINGTON,DC,1615 LYMAN PLACE NE,38.9048262120449,-76.979627958951,401767.03,137441.21,20002,59675,35690,1.76332029000741e-319,5,5B,5B10,FIFTH,507,23,NONE,NONE,NONE,NONE
-77.0003446136,38.8882037471,107937,1.24704145272914e-318,EXPIRED,Apartment,500113000054,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,,2014/12/18 06:45:31+00,WASHINGTON,DC,114 4TH STREET SE,38.8881962955717,-77.0003423306821,399970.3,135594.96,20003,73115,46784,2.31143671750369e-319,6,6B,6B02,FIRST,107,26,NONE,NONE,NONE,NONE
-77.0267508367,38.9049911973,107941,1.24706121535497e-318,EXPIRED,One Family Rental,500513900316,"Chatel Real Estate, Inc.; Rami Bardenstein",2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2027450613,2014/12/18 06:45:31+00,WASHINGTON,DC,1111 11TH STREET NW,38.9049837433871,-77.0267485446358,397679.89,137458.84,20001,297574,133672,6.60427430108911e-319,2,2F,2F06,THIRD,307,8,NONE,NONE,NONE,NONE
-76.9988316961,38.9079367419,107944,1.24849400572791e-318,EXPIRED,General Business Licenses,400313900394,"YES TRADING; mohammad admani",2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,201-927-3580,2014/12/18 06:45:30+00,WASHINGTON,DC,1262 5TH STREET NE,38.9079292863285,-76.998829412463,400101.53,137785.48,20002,307846,264852,1.30946664708118e-318,5,5B,5B06,FIFTH,506,23,NONE,NONE,NONE,NONE
-77.0498187036,38.9049141834,107948,1.24851376835375e-318,EXPIRED,General Business Licenses,400313900401,"Cyte LLC; Aneet Makin",2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,206-910-4611,2014/12/18 06:45:30+00,WASHINGTON,DC,1155 23RD STREET NW,38.9049067303319,-77.0498164044846,395679.03,137451.13,20037,243032,86290,4.26329245796412e-319,2,2A,2A02,SECOND,207,5,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107955,1.24854835294896e-318,CANCELLED,Gen Contr-Construction Mngr,410513000072,RDG CONTRACTING INC,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/09/24 00:00:00+00,2025723100,2014/09/25 06:45:26+00,WASHINGTON,DC,1409 PATRICK CIRCLE SW,0,0,0,0,,0,474255,2.01720086277939e-318,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107960,1.24857799688771e-318,READY TO BATCH PRINT,Home Improvement Salesman,420313000049,SEARS HOME IMPROVEMENT PRODUCT,2014/11/01 00:00:00+00,2016/10/31 00:00:00+00,2014/10/29 00:00:00+00,2023931747,2016/03/23 06:46:19+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.0369580725,38.9059457317,107971,1.24709579995018e-318,EXPIRED,Security Agency (Firm),602213900308,John Stokes,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,202-408-3121,2014/12/18 06:45:31+00,WASHINGTON,DC,1200 16TH STREET NW,38.9059382779626,-77.0369557772934,396794.58,137565.11,20036,242021,84968,4.1979769795839e-319,2,2B,2B05,SECOND,208,6,NONE,NONE,NONE,NONE
-77.0369580725,38.9059457317,107972,1.24710074060664e-318,EXPIRED,Security Agency (Firm),602213900308,John Stokes,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,202-408-3121,2014/12/18 06:45:31+00,WASHINGTON,DC,1200 16TH STREET NW,38.9059382779626,-77.0369557772934,396794.58,137565.11,20036,242021,84968,4.1979769795839e-319,2,2B,2B05,SECOND,208,6,NONE,NONE,NONE,NONE
-77.0421881136,38.9045037948,107973,1.2471056812631e-318,EXPIRED,General Business Licenses,400313000318,LEXISNEXIS SCREENING SOLUTIONS INC.,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,2025723100,2015/09/02 06:46:56+00,WASHINGTON,DC,1150 18TH STREET NW,38.9044963415136,-77.0421858168027,396340.87,137405.24,20036,241301,84251,4.16255247277709e-319,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-76.9952889958,38.9399413248,107977,1.24712544388893e-318,EXPIRED,Apartment,500113000055,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,,2014/12/18 06:45:31+00,WASHINGTON,DC,4017 7TH STREET NE,38.939933862645,-76.9952867112838,400408.62,141338.27,20017,27903,17075,8.43617090273928e-320,5,5A,5A06,FOURTH,405,20,NONE,NONE,NONE,NONE
-76.9924567992,38.8297586183,107978,1.24713038454539e-318,EXPIRED,One Family Rental,500513000347,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,,2014/12/18 06:45:31+00,,,827 HR DRIVE SE,38.829751178327,-76.9924545222224,400655.16846,129107.15624,,0,273289,1.35115096562081e-318,8,8E,8E07,SEVENTH,706,39,NONE,NONE,NONE,NONE
-77.018992667,38.8263521486,107981,1.24766891609936e-318,EXPIRED,General Business Licenses,400313900351,Iliana Cintron,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,910-467-5231,2014/12/18 06:45:30+00,WASHINGTON,DC,9 TILLER COURT SW,38.8263447103136,-77.0189903820769,398351,128729.16,20332,305155,422265,1.79014311392013e-318,8,8D,8D06,SEVENTH,708,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107982,1.24767385675582e-318,EXPIRED,General Business Licenses,400313900352,"3C Complete Commercial Cleaning, LLC; Adalberto Sandoval",2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,703-928-7644,2014/12/18 06:45:30+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107527,1.24327667250783e-318,EXPIRED,Home Improvement Salesman,420313000012,ALL ECO DESIGN CENTER LLC,2012/05/01 00:00:00+00,2014/04/30 00:00:00+00,2014/06/06 00:00:00+00,8002462677,2014/06/09 06:47:19+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107529,1.24328655382075e-318,CANCELLED,Home Improvement Salesman,420313000014,F P DESIGNS LLC,2012/09/01 00:00:00+00,2014/08/31 00:00:00+00,2014/07/02 00:00:00+00,8007373372,2014/07/04 06:45:39+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107530,1.2432914944772e-318,EXPIRED,Home Improvement Salesman,420313000015,HOUSTON SHUTTERS LLC,2012/09/01 00:00:00+00,2014/08/31 00:00:00+00,2014/10/09 00:00:00+00,,2014/10/10 06:46:43+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107532,1.24330137579012e-318,EXPIRED,Home Improvement Salesman,420313000017,SEARS HOME IMPROVEMENT PRODUCTS INC,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,8003363376,2014/12/18 06:45:30+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107533,1.24330631644658e-318,EXPIRED,Home Improvement Salesman,420313000018,CAPITOL M CONSTRUCTION,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,2022856124,2014/12/18 06:45:30+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.0376598077,38.9587023882,107534,1.24331125710304e-318,EXPIRED,Home Improvement Salesman,420313000019,"SIEGE GROUP, LLC (THE)",2012/09/01 00:00:00+00,2014/08/31 00:00:00+00,2014/10/09 00:00:00+00,2023593905,2014/10/10 06:46:43+00,WASHINGTON,DC,1617 MADISON STREET NW,38.9586949238535,-77.0376575090013,396736.13,143421.58,20011,308226,458824,1.95036366220999e-318,4,4A,4A07,FOURTH,403,18,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107538,1.24333101972887e-318,EXPIRED,Home Improvement Salesman,420313000023,ECKA CONSTRUCTION LLC,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,2023908761,2016/03/23 06:46:19+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-76.974394868,38.8950444232,107540,1.24334584169825e-318,EXPIRED,Home Improvement Salesman,420313000026,CAPITOL AREA DEVELOPMENT LLC,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,2402000952,2016/03/23 06:46:19+00,WASHINGTON,DC,206 OKLAHOMA AVENUE NE,38.8950369693001,-76.9743925925737,402221.44,136354.64,20002,52051,30622,1.51292782069507e-319,7,7D,7D01,FIFTH,507,25,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107541,1.24335078235471e-318,EXPIRED,Home Improvement Salesman,420313000027,THE MILOM CONSTRUCTION COMPANY,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,2025297180,2014/12/18 06:45:30+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,107983,1.24767879741228e-318,EXPIRED,General Business Licenses,400313900353,David Darakhshan,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,703-498-1581,2014/12/18 06:45:30+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.002415571,38.91627187,107985,1.24768867872519e-318,EXPIRED,Apartment,500113000059,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,,2014/12/18 06:45:31+00,WASHINGTON,DC,1920 3RD STREET NE,38.9162644128559,-77.0024132857131,399790.71,138710.75,20002,53946,28067,1.38669404818263e-319,5,5C,5C05,FIFTH,502,21,NONE,NONE,NONE,NONE
-77.0848932032,38.945371598,107986,1.24769361938165e-318,CANCELLED,One Family Rental,500513900346,Pasquale Franzese,2014/11/01 00:00:00+00,2016/10/31 00:00:00+00,2014/12/17 00:00:00+00,877-898-3989,2014/12/18 06:45:31+00,WASHINGTON,DC,4328 WINDOM PLACE NW,38.9453641380904,-77.0848908908174,392640.92,141944.49,20016,265558,108701,5.37054297685893e-319,3,3E,3E01,SECOND,202,11,NONE,NONE,NONE,NONE
-77.0417642908,38.9237661161,107992,1.2477232633204e-318,EXPIRED,One Family Rental,500513900356,"Chatel Real Estate, Inc; Nishith Jobanputra",2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,202-745-0613,2014/12/18 06:45:31+00,WASHINGTON,DC,1763 COLUMBIA ROAD NW,38.9237586589494,-77.0417619929619,396378.61,139543.5,20009,226656,69319,3.42481365040694e-319,1,1C,1C04,THIRD,303,1,NONE,NONE,NONE,ADAMS MORGAN BID
-76.988508865,38.900954529,107996,1.24863234410875e-318,EXPIRED,One Family Rental,500513000426,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,,2014/12/18 06:45:31+00,WASHINGTON,DC,822 13TH STREET NE,38.900947074424,-76.988506584964,400996.97,137010.46,20002,80722,52822,2.60975355446263e-319,6,6A,6A01,FIRST,104,25,NONE,NONE,NONE,NONE
-77.0250413502,38.9684635109,107997,1.24863728476521e-318,EXPIRED,One Family Rental,500513000427,,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,,2014/12/18 06:45:31+00,WASHINGTON,DC,820 UNDERWOOD STREET NW,38.9684560441615,-77.0250390547468,397830.1,144504.78,20012,254052,97262,4.80538128458113e-319,4,4B,4B03,FOURTH,402,17,NONE,NONE,NONE,NONE
-77.0250671076,38.8963667871,108011,1.24870645395562e-318,EXPIRED,One Family Rental,500513900375,Sohail Al-Jamea,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,877-898-3989,2014/12/18 06:45:31+00,WASHINGTON,DC,915 E STREET NW,38.8963593349026,-77.0250648166294,397825.67,136501.42,20004,239822,82786,4.09017185566134e-319,2,2C,2C03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.07995023,38.950415488,107543,1.24336066366762e-318,CANCELLED,Home Improvement Salesman,420313000029,UNIVERSAL FLOORS INC,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/08/27 00:00:00+00,,2014/08/29 06:45:36+00,WASHINGTON,DC,4625 41ST STREET NW,38.9504080268674,-77.0799479189012,393069.91,142504.02,20016,265164,108327,5.35206492170447e-319,3,3E,3E04,SECOND,202,11,NONE,NONE,NONE,NONE
-77.0226945254,38.9171140418,107546,1.243375485637e-318,EXPIRED,Parking Facility,420813000004,DISTRICT VALET INC,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,2024409358,2014/12/18 06:45:31+00,WASHINGTON,DC,2009 8TH STREET NW,38.9171065852863,-77.0226922338235,398032.06,138804.48,20001,242769,86041,4.25099022338267e-319,1,1B,1B01,THIRD,305,3,NONE,NONE,NONE,NONE
-77.0801279675,38.9243145334,107548,1.24338536694991e-318,CANCELLED,Apartment,500113000011,,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/09/03 00:00:00+00,,2014/09/05 06:45:55+00,WASHINGTON,DC,2647 41ST STREET NW,38.9243070775637,-77.0801256578985,393051.96,139606.6,20007,263285,106167,5.24534674220276e-319,3,3B,3B03,SECOND,204,14,NONE,NONE,NONE,NONE
-76.96596538,38.8529258312,107561,1.24344959548387e-318,EXPIRED,Apartment,500113000025,,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,2024133628,2014/12/18 06:45:31+00,WASHINGTON,DC,3013 30TH STREET SE,38.8529183855653,-76.9659631097762,402954.44,131679.4,20020,42085,29188,1.44207880708143e-319,8,8B,8B02,SEVENTH,702,36,NONE,NONE,NONE,NONE
-77.030529516,38.9099534206,108012,1.24871139461208e-318,EXPIRED,One Family Rental,500513900376,Adam Eltoukhy,2012/11/01 00:00:00+00,2014/10/31 00:00:00+00,2014/12/17 00:00:00+00,877-898-3989,2014/12/18 06:45:31+00,WASHINGTON,DC,6 LOGAN CIRCLE NW,38.9099459658522,-77.0305272224999,397352.32,138009.79,20005,226614,69616,3.43948740008842e-319,2,2F,2F01,THIRD,307,7,NONE,NONE,NONE,NONE
